"活動ID","建立日期","平台","頻道名稱","活動標題","貼文則數","貼文類型","貼文連結","Meta post ID","留言數","留言加購","銷售額NT$"
"696590","2026-06-09","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","風信子石&💚透輝石(裸石)20260610g55fb","1","Reel","https://www.facebook.com/reel/26523938227280603/","1627804834169159_1492980209508589","53","0","0"
"696589","2026-06-09","Instagram","tzgems666","風信子石&💚透輝石(裸石)20260610g55ig","1","Reel","https://www.instagram.com/reel/DZZJLawT07P/","17885880039575402","3","0","0"
"696584","2026-06-09","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","(皇冠)祖母綠戒指 母女對戒20260610g54fb","1","Reel","https://www.facebook.com/reel/991370840487382/","1627804834169159_1492941556179121","0","0","0"
"696582","2026-06-09","Instagram","tzgems666","(皇冠)祖母綠戒指 母女對戒20260610g54ig","1","Reel","https://www.instagram.com/reel/DZZCVQIzIsG/","18104021336044488","0","0","0"
"696571","2026-06-09","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","能量水晶｜金髮晶蛋面吊墜20260610g53fb","1","Reel","https://www.facebook.com/reel/2021517611813879/","1627804834169159_1492899536183323","76","0","0"
"696570","2026-06-09","Instagram","tzgems666","能量水晶｜金髮晶蛋面吊墜20260610g53ig","1","Reel","https://www.instagram.com/reel/DZY7bmtTU8M/","18108547204937185","7","0","0"
"696356","2026-06-08","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","6/9避坑指南","1","Reel","https://www.facebook.com/reel/979462144871336/","1627804834169159_1492189136254363","2","0","0"
"696352","2026-06-08","Instagram","tzgems666","6/9避坑指南","1","Reel","https://www.instagram.com/reel/DZXGsfSzt3l/","18064057052686976","102","0","0"
"695755","2026-06-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","寵粉彩藍寶有錢花戒指20260607g52fb","1","Reel","https://www.facebook.com/reel/975372872058182/","1627804834169159_1490136593126284","9","0","0"
"695754","2026-06-05","Instagram","tzgems666","寵粉彩藍寶有錢花戒指20260607g52ig","1","Reel","https://www.instagram.com/reel/DZRT6VeznGG/","18128393449617831","4","0","0"
"695753","2026-06-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","自帶光芒｜手鍊｜天然歐泊20260607g51fb","1","Reel","https://www.facebook.com/reel/1707971080197351/","1627804834169159_1490136566459620","35","0","0"
"695752","2026-06-05","Instagram","tzgems666","自帶光芒｜手鏈｜天然歐泊20260607g51ig","1","Reel","https://www.instagram.com/reel/DZRT3jYTJJk/","18005560235744846","8","0","0"
"695751","2026-06-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","能量寶石｜彩寶20260606g50fb","1","Reel","https://www.facebook.com/reel/2443934839416826/","1627804834169159_1489154453224498","11","0","0"
"695750","2026-06-05","Instagram","tzgems666","能量寶石｜彩寶20260606g50ig","1","Reel","https://www.instagram.com/reel/DZOvHmDTNxp/","17890545729536577","1","0","0"
"695749","2026-06-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","小資奢華｜綠透輝耳環20260606g49fb","1","Reel","https://www.facebook.com/reel/1489916952249358/","1627804834169159_1489154336557843","3","0","0"
"695748","2026-06-05","Instagram","tzgems666","小資奢華｜綠透輝耳釘20260606g49ig","1","Reel","https://www.instagram.com/reel/DZOvIfGTEYV/","18008133962916477","2","0","0"
"695660","2026-06-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","週日直播預告","1","Reel","https://www.facebook.com/reel/1338386794908023/","1627804834169159_1490136583126285","122","0","0"
"695654","2026-06-05","Instagram","tzgems666","週日直播預告","1","Reel","https://www.instagram.com/reel/DZRT8b1TOMc/","18131524816582742","3","0","0"
"695653","2026-06-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","20260606招商","8","Reel","https://www.facebook.com/reel/1996780534543145/
https://www.facebook.com/reel/2068063204107492/
https://www.facebook.com/reel/2237868170364035/
https://www.facebook.com/reel/2092214904661592/
https://www.facebook.com/reel/25302984699398519/
https://www.facebook.com/reel/1704315730783950/
https://www.facebook.com/reel/2176478149800093/
https://www.facebook.com/reel/2895633707458291/","1627804834169159_1489154273224516
1627804834169159_1495692159237394
1627804834169159_1501975425275734
1627804834169159_1508317564641520
1627804834169159_1515050350634908
1627804834169159_1521218006684809
1627804834169159_1532993305507279
1627804834169159_1535899888549954","109","0","0"
"695650","2026-06-05","Instagram","tzgems666","20260606招商","6","Reel","https://www.instagram.com/reel/DZOvC7rz4UN/
https://www.instagram.com/reel/DZgwthrTnIL/
https://www.instagram.com/reel/DZyyPwbT5Z_/
https://www.instagram.com/reel/DaEzy8MzAl5/
https://www.instagram.com/reel/DaXsQBkTLTi/
https://www.instagram.com/reel/DapgLcbTjvb/","18409156759195277
17893343370489131
18141255976531532
18123371713681916
18009080051919439
17946551367230940","29","0","0"
"695633","2026-06-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","三角形裸石20260605f59fb","1","Reel","https://www.facebook.com/reel/1493565381677642/","1627804834169159_1488548433285100","137","0","0"
"695631","2026-06-05","Instagram","tzgems666","三角形裸石20260605f59ig","1","Reel","https://www.instagram.com/reel/DZNIBEJy47P/","18457341745112593","11","0","0"
"695625","2026-06-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","寶石鏤空緞帶香包吊墜20260605f58fb","1","Reel","https://www.facebook.com/reel/1287419673591926/","1627804834169159_1488559403284003","3","0","0"
"695623","2026-06-05","Instagram","tzgems666","寶石鏤空緞帶香包吊墜20260605f58ig","1","Reel","https://www.instagram.com/reel/DZNJzIWSUac/","18441028840141136","1","0","0"
"695617","2026-06-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","晨曦微光｜耳環20260605f57fb","1","Reel","https://www.facebook.com/reel/1275822617662607/","1627804834169159_1488517473288196","14","0","0"
"695615","2026-06-05","Instagram","tzgems666","晨曦微光｜耳環20260605f57ig","1","Reel","https://www.instagram.com/reel/DZNDKBYybW8/","18090771272208432","0","0","0"
"695602","2026-06-05","Instagram","tzgems666","儲值購物金 貼文","1","照片","https://www.instagram.com/p/DZM2InbGo1W/","18141883999525599","0","0","0"
"695601","2026-06-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","儲值購物金 貼文","1","照片","https://www.facebook.com/681888940617724/posts/1488432056630071","1627804834169159_1488432056630071","0","0","0"
"695528","2026-06-05","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","直播貼文預告","1","照片","https://www.facebook.com/681888940617724/posts/1488318689974741","1627804834169159_1488318689974741","50","0","0"
"695523","2026-06-05","Instagram","tzgems666","直播預告貼文","1","照片","https://www.instagram.com/p/DZMjnWtmo3T/","18407635885145106","2","0","0"
"695256","2026-06-04","Instagram","tzgems666","端午節預告貼文","1","照片","https://www.instagram.com/p/DZKFd5emj7B/","18095074066959097","0","0","0"
"695255","2026-06-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","端午節預告貼文","1","照片","https://www.facebook.com/681888940617724/posts/1487400136733263","1627804834169159_1487400136733263","50","0","0"
"695252","2026-06-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","珠寶等級紫水晶限量登場！20260609g48fb","1","Reel","https://www.facebook.com/reel/1572433961111812/","1627804834169159_1491972922942651","0","0","0"
"695251","2026-06-04","Instagram","tzgems666","珠寶等級紫水晶限量登場！20260609g48ig","1","Reel","https://www.instagram.com/reel/DZWdg4YTyKR/","17893108386480304","6","0","0"
"695244","2026-06-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","限量坦桑石20260609g47fb","1","Reel","https://www.facebook.com/reel/2045959206305841/","1627804834169159_1492007809605829","28","0","0"
"695243","2026-06-04","Instagram","tzgems666","限量坦桑石20260609g47ig","1","Reel","https://www.instagram.com/reel/DZWkZNXTjob/","18344568316174903","5","0","0"
"695242","2026-06-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","招財旺事業｜平步青雲&綠幽靈｜手串20260609g46fb","1","Reel","https://www.facebook.com/reel/1293528529506574/","1627804834169159_1491936656279611","58","0","0"
"695240","2026-06-04","Instagram","tzgems666","招財旺事業｜平步青雲&綠幽靈｜手串20260609g46ig","1","Reel","https://www.instagram.com/reel/DZWWkhgThPt/","18124549900713636","6","0","0"
"695238","2026-06-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","16石💎寵粉戒指💎20260608g45fb","1","Reel","https://www.facebook.com/reel/1647543219863959/","1627804834169159_1491041113035832","0","0","0"
"695234","2026-06-04","Instagram","tzgems666","16石💎寵粉戒指💎20260608g45ig","1","Reel","https://www.instagram.com/reel/DZT4tPcTfpQ/","18101424455038134","0","0","0"
"695210","2026-06-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","天然琥珀｜能量守護選品20260608g44fb","1","Reel","https://www.facebook.com/reel/1319318153004217/","1627804834169159_1491077819698828","49","0","0"
"695205","2026-06-04","Instagram","tzgems666","天然琥珀｜能量守護選品20260608g44ig","1","Reel","https://www.instagram.com/reel/DZT_nO7zged/","17873478636613848","5","0","0"
"695200","2026-06-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","太陽之石｜橄欖石｜手鍊20260608g43fb","1","Reel","https://www.facebook.com/reel/992131297135843/","1627804834169159_1490997689706841","34","0","0"
"695197","2026-06-04","Instagram","tzgems666","太陽之石｜橄欖石｜手鍊20260608g43ig","1","Reel","https://www.instagram.com/reel/DZTxzYDTxmi/","18139366471539155","3","0","0"
"695196","2026-06-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","30分天然鑽石 × 18K金｜獻給最愛的她20260607g42fb","1","Reel","https://www.facebook.com/reel/1527343955497888/","1627804834169159_1490136513126292","0","0","0"
"695195","2026-06-04","Instagram","tzgems666","30分天然鑽石 × 18K金｜獻給最愛的她20260607g42ig","1","Reel","https://www.instagram.com/reel/DZRT63qTE-1/","17933905953268409","0","0","0"
"695189","2026-06-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","天選三石｜一生守護 20260606g41fb","1","Reel","https://www.facebook.com/reel/1885996212079389/","1627804834169159_1489154559891154","31","0","0"
"695186","2026-06-04","Instagram","tzgems666","天選三石｜一生守護 20260606g41ig","1","Reel","https://www.instagram.com/reel/DZOvDjhztJj/","17891121063535539","3","0","0"
"695184","2026-06-04","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","小資珠寶 寵粉EP.1 心型托帕石20260605g40fb","1","Reel","https://www.facebook.com/reel/1510150580844984/","1627804834169159_1488174839989126","65","0","0"
"695183","2026-06-04","Instagram","tzgems666","小資珠寶 寵粉EP.1 心型托帕石20260605g40ig","1","Reel","https://www.instagram.com/reel/DZMKVt_TT7Z/","17934018099269398","6","0","0"
"694880","2026-06-03","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","風信子石&💚透輝石(裸石)20260604g39fb","1","Reel","https://www.facebook.com/reel/1315657713322733/","1627804834169159_1487223860084224","86","0","0"
"694878","2026-06-03","Instagram","tzgems666","風信子石&💚透輝石(裸石)20260604g39ig","1","Reel","https://www.instagram.com/reel/DZJlhaeTZji/","17892073233476779","14","0","0"
"694871","2026-06-03","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","靈域之光｜閃靈油膽手鏈20260604g38fb","1","Reel","https://www.facebook.com/reel/762078796931571/","1627804834169159_1487262266747050","411","0","0"
"694870","2026-06-03","Instagram","tzgems666","靈域之光｜閃靈油膽手鏈20260604g38ig","1","Reel","https://www.instagram.com/reel/DZJsYHbzgWt/","17947828236190924","14","0","0"
"694868","2026-06-03","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","月影秘語｜灰月光拉長石牌子20260604g37fb","1","Reel","https://www.facebook.com/reel/968829485776335/","1627804834169159_1487183643421579","31","0","0"
"694866","2026-06-03","Instagram","tzgems666","月影秘語｜灰月光拉長石牌子20260604g37ig","1","Reel","https://www.instagram.com/reel/DZJezOyyghA/","17945999517195902","4","0","0"
"694833","2026-06-03","Instagram","tzgems666","海藍寶戒指貼文","1","照片","https://www.instagram.com/p/DZHmqd2GgnF/","18064236485444659","0","0","0"
"694832","2026-06-03","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","海藍寶戒指貼文","1","照片","https://www.facebook.com/681888940617724/posts/1486446576828619","1627804834169159_1486446576828619","59","0","0"
"694711","2026-06-03","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","祖母綠戒指 母女對戒20260603g36fb","1","Reel","https://www.facebook.com/reel/1311936417788438/","1627804834169159_1486230200183590","0","0","0"
"694710","2026-06-03","Instagram","tzgems666","祖母綠戒指 母女對戒20260603g36ig","1","Reel","https://www.instagram.com/reel/DZHAtU9z0Zj/","18132966046598072","0","0","0"
"694706","2026-06-03","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","520對戒20260603g35fb","1","Reel","https://www.facebook.com/reel/1830837497894139/","1627804834169159_1486269510179659","25","0","0"
"694705","2026-06-03","Instagram","tzgems666","520對戒20260603g35ig","1","Reel","https://www.instagram.com/reel/DZHHonZzEa5/","18138049069526461","0","0","0"
"694704","2026-06-03","Facebook","泰熙爾 札娜寶石學院 - 世界各式彩寶.原礦批發 - 代客切磨 . 教學     Tahir Zainab Gems & Rough of World","限量盲盒 · 蓮花色雙寶20260603g34fb","1","Reel","https://www.facebook.com/reel/2237792423426458/","1627804834169159_1486195336853743","43","0","0"
"694701","2026-06-03","Instagram","tzgems666","限量盲盒 · 蓮花色雙寶20260603g34ig","1","Reel","https://www.instagram.com/reel/DZG69FFyjM7/","18114535798798743","0","0","0"
